label	text_a
4	[SEP]ab7c01000001000000000000037777770866616365626f6f6b03636f6d0000010001000000000000000000000000000000000000000000000000000000000000[SEP]ab7c81800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c0005000100000b52000c04737461720463313072c010c02e00010001[SEP]6bfd01000001000000000000047770616402637303756e6202636100000100010000000000000000000000000000000000000000000000000000000000000000[SEP]6bfd85830001000000010000047770616402637303756e620263610000010001c0110006000100000e1000260672656d6f7261c01106697365617273c014781a
1	[SEP]00000000a002721025cb0000020405b40402080a005d4a9400000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]fcec466c6012ffff785c0000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]295be4025010721025b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]295be4025018721027bc00001603010200010001fc030367c839f8e4d52ca8bf49869b85f16fdaaa91ce24e6860370c468310ad2b3ce8920024f4ff1f9bb7e07[SEP]fcec48715010ffff8e14000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]0000000000000001ff900e5c3a000502000001008300d98b00000000ff0200000000000000000001ff900e5c0000000000000000000000000000000000000000[SEP]0000000000000001ff900e5c3a000502000001008300d98b00000000ff0200000000000000000001ff900e5c0000000000000000000000000000000000000000[SEP]0000000000000001ff900e5c3a000502000001008300d98b00000000ff0200000000000000000001ff900e5c0000000000000000000000000000000000000000[SEP]0000000000000001ff900e5c3a000502000001008300d98b00000000ff0200000000000000000001ff900e5c0000000000000000000000000000000000000000[SEP]0000000000000001ff900e5c3a000502000001008300d98b00000000ff0200000000000000000001ff900e5c0000000000000000000000000000000000000000
4	[SEP]000300182112a44237fda249c5cf7faf0517c5780019000411000000000d000400000e1080280004390abeea0000000000000000000000000000000000000000[SEP]011300542112a44237fda249c5cf7faf0517c5780009001000000401556e617574686f72697a6564001500283964343431393535313164636430316662326131[SEP]000300842112a4422bc4b6ee2ce6c8f99552ea2c0019000411000000000d000400000e100006001070357336594e696742304638565a77710014000d7475726e[SEP]010300382112a4422bc4b6ee2ce6c8f99552ea2c002000080001f1aea2d854d4001600080001f12b8ceeeb1f000d000400000384000800149d3c7eac025745dd
1	[SEP]7b22686f73745f696e74223a20333537383630323036332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333537383630323036332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333537383630323036332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333537383630323036332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333537383630323036332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022
1	[SEP]0000000000000001ffa487803a000502000001008300f5e900000000ff0200000000000000000001ffa487800000000000000000000000000000000000000000[SEP]0000000000000001ffa487803a000502000001008300f5e900000000ff0200000000000000000001ffa487800000000000000000000000000000000000000000[SEP]0000000000000001ffa487803a000502000001008300f5e900000000ff0200000000000000000001ffa487800000000000000000000000000000000000000000[SEP]0000000000000001ffa487803a000502000001008300f5e900000000ff0200000000000000000001ffa487800000000000000000000000000000000000000000[SEP]0000000000000001ffa487803a000502000001008300f5e900000000ff0200000000000000000001ffa487800000000000000000000000000000000000000000
2	[SEP]023801000001000000000000037777770a676f6f676c656170697303636f6d000001000100000000000000000000000000000000000000000000000000000000[SEP]023801000001000000000000037777770a676f6f676c656170697303636f6d000001000100000000000000000000000000000000000000000000000000000000[SEP]023881800001000200040004037777770a676f6f676c656170697303636f6d0000010001c00c00050001000000d000160a676f6f676c6561706973016c06676f
2	[SEP]45000089405b00008011118683caf05783caf096c650976e00753d27906dee72e8c706b73007f05cbede0001109e0000aaa9dc72db09d13e3116052943b08c28[SEP]450000f6405c00008011111883caf05783caf096c651dfbb00e256ca80f88650857ccf7fcb9803c6f853f31cdd2e327f3adf4bb002a2d4ac77bd0d9f18f7bb6e[SEP]45000080405d00008011118d83caf05783caf096c650976e006cac44906dee73e8c70a773007f05cbede0001109d0000fae332169d90d4f5fcf323bad4452638[SEP]45000082405e00008011118a83caf05783caf096c650976e006e6ed1906dee74e8c70e373007f05cbede0001109a0000899e62776a061b3364abc718bc2841d0[SEP]450000f6405f00008011111583caf05783caf096c651dfbb00e2217e80f88651857cdabfcb9803c65c214ca9e5fc4a264933f019caf86f404055a740d772e875
2	[SEP]426162636465666768696a6b6c6d6e6f707172737475767761626364656667686900000000000000000000000000000000000000000000000000000000000000[SEP]426162636465666768696a6b6c6d6e6f707172737475767761626364656667686900000000000000000000000000000000000000000000000000000000000000[SEP]426162636465666768696a6b6c6d6e6f707172737475767761626364656667686900000000000000000000000000000000000000000000000000000000000000[SEP]426162636465666768696a6b6c6d6e6f707172737475767761626364656667686900000000000000000000000000000000000000000000000000000000000000
4	[SEP]000100082112a442c0912cf77ce25fc4a1ca67c98028000472076f25000000000000000000000000000000000000000000000000000000000000000000000000[SEP]000100082112a442c0912cf77ce25fc4a1ca67c98028000472076f25000000000000000000000000000000000000000000000000000000000000000000000000[SEP]0101000c2112a442c0912cf77ce25fc4a1ca67c9000100080001c3d483caf0960000000000000000000000000000000000000000000000000000000000000000[SEP]0101000c2112a442c0912cf77ce25fc4a1ca67c9000100080001c3d483caf0960000000000000000000000000000000000000000000000000000000000000000
1	[SEP]0000000000000001ff9b9a103a00050200000100830002fc00000000ff0200000000000000000001ff9b9a100000000000000000000000000000000000000000[SEP]0000000000000001ff9b9a103a00050200000100830002fc00000000ff0200000000000000000001ff9b9a100000000000000000000000000000000000000000[SEP]0000000000000001ff9b9a103a00050200000100830002fc00000000ff0200000000000000000001ff9b9a100000000000000000000000000000000000000000[SEP]0000000000000001ff9b9a103a00050200000100830002fc00000000ff0200000000000000000001ff9b9a100000000000000000000000000000000000000000[SEP]0000000000000001ff9b9a103a00050200000100830002fc00000000ff0200000000000000000001ff9b9a100000000000000000000000000000000000000000
4	[SEP]000100542112a4421ca154cc09544b3925f9fd02000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a4421ca154cc09544b3925f9fd02000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a4421ca154cc09544b3925f9fd02000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a4421ca154cc09544b3925f9fd02000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a4421ca154cc09544b3925f9fd02000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008
1	[SEP]0000000000000001ff3f8c013a00050200000100830069a700000000ff0200000000000000000001ff3f8c010000000000000000000000000000000000000000[SEP]0000000000000001ff3f8c013a00050200000100830069a700000000ff0200000000000000000001ff3f8c010000000000000000000000000000000000000000[SEP]0000000000000001ff3f8c013a00050200000100830069a700000000ff0200000000000000000001ff3f8c010000000000000000000000000000000000000000[SEP]0000000000000001ff3f8c013a00050200000100830069a700000000ff0200000000000000000001ff3f8c010000000000000000000000000000000000000000[SEP]0000000000000001ff3f8c013a00050200000100830069a700000000ff0200000000000000000001ff3f8c010000000000000000000000000000000000000000
2	[SEP]000000008002200071990000020405b4010303020101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]9300640e80123908f337000002040546010104020103030900000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]a3132c0350104099718d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]a3132c035018409971a90000000300082112a44276587a2b3842455643426f640019000411000000000000000000000000000000000000000000000000000000[SEP]9300642a5010001d6c6d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3	[SEP]6d52822950114099c4fc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]2b79776a50180230faf20000150303001a40687f811676470e93335a555816ecc978468f4c8affc245a426000000000000000000000000000000000000000000[SEP]2b79776a501102300346000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]6d52824950104091c4e4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]94b90110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]94b90110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]94b90110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]94bd0110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]94bd0110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000
1	[SEP]000000000000000000010003f35614eb001e4685788f00000001000000000000047770616400001c000100000000000000000000000000000000000000000000[SEP]000000000000000000010003f35614eb001e4685788f00000001000000000000047770616400001c000100000000000000000000000000000000000000000000[SEP]000000000000000000010003f35614eb001ee926d5ed00000001000000000000047770616400001c000100000000000000000000000000000000000000000000[SEP]000000000000000000010003f35614eb001ee926d5ed00000001000000000000047770616400001c000100000000000000000000000000000000000000000000
2	[SEP]4d2d534541524348202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a4d414e3a2022737364703a64697363[SEP]4d2d534541524348202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a4d414e3a2022737364703a64697363[SEP]4d2d534541524348202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a4d414e3a2022737364703a64697363[SEP]4d2d534541524348202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a4d414e3a2022737364703a64697363[SEP]4d2d534541524348202a20485454502f312e310d0a484f53543a203233392e3235352e3235352e3235303a313930300d0a4d414e3a2022737364703a64697363
2	[SEP]00000000a002721071dc0000020405b40402080a037cd9a500000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]868e5d7ca0123890c61b0000020405460402080a311c288e037cd9a5010303090000000000000000000000000000000000000000000000000000000000000000[SEP]14f9024b801000e571d400000101080a037cd9b9311c288e00000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]14f9024b801800e5720000000101080a037cda36311c288e000300182112a442fa0bfae54dfa49b2ca3f735c0019000411000000000d000400000e1080280004[SEP]868e5da88010001d29ee00000101080a311c2ad2037cda3600000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000a0027210d30e0000020405b40402080a00516af400000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]503e8dfd6012ffffbb920000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]50ae4c0250107210d2fa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]50ae4c0250187210d33b0000620abfca4b0a03981cc33189f8b58499ab5123e00280ab81f20c18a4103e1d0eb6e0c8411baf0a344c3a02b270700c9533481976[SEP]503e8e3e5010ffffd30e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]00000000a002721071e20000020405b40402080a037ef1fd00000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]e6109b9ea0123890570b0000020405460402080a31243fcd037ef1fd010303090000000000000000000000000000000000000000000000000000000000000000[SEP]4f5b3fe1801000e571da00000101080a037ef21131243fcd00000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]4f5b3fe1801800e5720600000101080a037ef23531243fcd000300182112a4423897fb7bcebf4e79c6e023a30019000411000000000d000400000e1080280004[SEP]e6109bca8010001dbc9e00000101080a312440a9037ef23500000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000a002721025cb0000020405b40402080a005f8b4700000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]96cafcc56012ffff839b0000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]2dd084025010721025b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]2dd084025018721027bc00001603010200010001fc030375ade16020f42bcfb660ff90d24b3dab14acd307fca18fb98a6436820084d12d20024f4ff1f9bb7e07[SEP]96cafeca5010ffff9953000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]cc670110000100000000000020464845504643454c45484643455046464641434143414341434143414341424e00002000010000000000000000000000000000[SEP]cc68011000010000000000002045444550454f45504643434e45494641434e464b444544414441434e4648434100002000010000000000000000000000000000[SEP]cc68011000010000000000002045444550454f45504643434e45494641434e464b444544414441434e4648434100002000010000000000000000000000000000[SEP]cc68011000010000000000002045444550454f45504643434e45494641434e464b444544414441434e4648434100002000010000000000000000000000000000[SEP]cc6c011000010000000000002045444550454f45504643434e45494641434e464b444544414441434e4648434100002000010000000000000000000000000000
3	[SEP]42005d005f01f2f22b36565ac7702b74d02df2d5218843a7e3428cae09d3287615d632cee1fcec2b6683522b39aa6bad6e5e7599361c647e620b395105c9a2b1[SEP]48005d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]420060005d01f2f22b36565ac7702b74d02df2d521ec43a7e3428cae09d3287615d632cee1fcec2b6683522b39aa6bad6e5e1199361c647e620b395105c9a2b1[SEP]48006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]42005e006001f2f22b36565ac7702b74d02df2d2218843a7e3428cae09d3287615d632cee1fcec2b6683522b39aa6bad695e7599361c647e620b395105c9a2b1
